SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NW06MA0001,17/02/2000 14:30,,7.2,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,17/02/2000 14:30,,0.008,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.021,,,7557,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.0001,,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.0196,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,2.12,,,100431,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,17/02/2000 14:30,,2.28,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,3.7,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.046,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,17/02/2000 14:30,,1.64,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,17/02/2000 14:30,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.0001,0.0001,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,17/02/2000 14:30,,10,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,17/02/2000 14:30,,17.1,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,17/02/2000 14:30,,0.0006,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.024,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.05,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.0116,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.0002,0.0002,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.0009,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,1.04,,,100432,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,17/02/2000 14:30,,1.02,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.0016,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.0001,0.0001,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,17/02/2000 14:30,<,0.0002,0.0002,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.018,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,17/02/2000 14:30,,0.193,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,17/02/2000 14:30,,7.04,,,10301,PH,PH,PH,P
NW06MA0001,17/02/2000 14:30,,6.98,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,17/02/2000 14:30,,0.021,,,15411,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.006,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,17/02/2000 14:30,,0.39,,,100434,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NW06MA0001,17/02/2000 14:30,,0.37,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW06MA0001,17/02/2000 14:30,,0.0001,,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,17/02/2000 14:30,<,0.0001,0.0001,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.55,,,100433,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NW06MA0001,17/02/2000 14:30,,0.46,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,26,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,17/02/2000 14:30,,0.0158,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,1,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,17/02/2000 14:30,,2.1,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW06MA0001,17/02/2000 14:30,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,17/02/2000 14:30,,0.0009,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,12/05/2000 14:15,,8.6,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,12/05/2000 14:15,,0.007,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,12/05/2000 14:15,,0.0213,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,2.46,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,12/05/2000 14:15,,2.48,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,3.8,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,12/05/2000 14:15,,0.118,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,12/05/2000 14:15,,1.85,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,12/05/2000 14:15,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,12/05/2000 14:15,,10,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,12/05/2000 14:15,,18,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,12/05/2000 14:15,,0.0003,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.008,0.008,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW06MA0001,12/05/2000 14:15,,0.05,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,12/05/2000 14:15,,0.0111,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.0002,0.0002,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.0006,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,1.15,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,12/05/2000 14:15,,1.08,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.0012,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.0003,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.025,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,12/05/2000 14:15,,0.266,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,12/05/2000 14:15,,6.81,,,10301,PH,PH,PH,P
NW06MA0001,12/05/2000 14:15,,7.2,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,12/05/2000 14:15,,0.014,,,15411,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.113,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,12/05/2000 14:15,,0.37,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.41,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,12/05/2000 14:15,,13,,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,12/05/2000 14:15,<,0.0001,0.0001,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.49,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.64,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,12/05/2000 14:15,,2690,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,12/05/2000 14:15,,0.0171,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.3,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,12/05/2000 14:15,,1.2,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW06MA0001,12/05/2000 14:15,,0.0001,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,12/05/2000 14:15,,0.0005,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,29/06/2000 11:30,,8.3,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,29/06/2000 11:30,,0.013,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0001,,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.0181,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,29/06/2000 11:30,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,2.32,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,29/06/2000 11:30,,2.3,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,3.8,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.308,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,29/06/2000 11:30,,1.56,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,29/06/2000 11:30,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,29/06/2000 11:30,<,0.0001,0.0001,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,29/06/2000 11:30,,5,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,29/06/2000 11:30,,10.1,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,29/06/2000 11:30,,0.0007,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.051,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.06,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.0308,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0003,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0007,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,1,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,29/06/2000 11:30,,0.99,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0065,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,29/06/2000 11:30,<,0.0001,0.0001,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0003,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.059,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,29/06/2000 11:30,,0.277,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,29/06/2000 11:30,,6.7,,,10301,PH,PH,PH,P
NW06MA0001,29/06/2000 11:30,,6.89,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,29/06/2000 11:30,,0.013,,,15411,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.013,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.34,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.42,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,29/06/2000 11:30,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW06MA0001,29/06/2000 11:30,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,29/06/2000 11:30,,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.49,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.64,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,29/06/2000 11:30,,24.8,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,29/06/2000 11:30,,0.0153,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,1,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,29/06/2000 11:30,,1.4,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW06MA0001,29/06/2000 11:30,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,29/06/2000 11:30,,0.0002,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.009,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,<,0.0001,0.0001,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,19/01/2002 15:00,,0.0197,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,19/01/2002 15:00,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0002,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,2.39,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,19/01/2002 15:00,,2.62,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.198,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,19/01/2002 15:00,,1.44,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,19/01/2002 15:00,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0001,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0029,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.07,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,19/01/2002 15:00,,0.0159,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.001,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0009,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,1.08,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,19/01/2002 15:00,,1.14,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0013,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0001,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.0005,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.011,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,19/01/2002 15:00,,0.69,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.35,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,19/01/2002 15:00,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,19/01/2002 15:00,,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.69,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.62,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,19/01/2002 15:00,,0.0164,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,1.6,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,19/01/2002 15:00,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,19/01/2002 15:00,,0.008,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,20/06/2002 15:30,,8.1,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,20/06/2002 15:30,,0.02,,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.01,,,103381,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.0001,,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,20/06/2002 15:30,,19.6,,,103367,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,20/06/2002 15:30,<,0.002,0.002,,103368,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,<,0.01,0.01,,103713,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW06MA0001,20/06/2002 15:30,,1.8,,,103366,UG/L,BORON TOTAL,BORE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.027,,,103369,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,2.4,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,20/06/2002 15:30,,3.5,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.159,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,20/06/2002 15:30,,0.059,,,103714,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.002,,,103715,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,1.49,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.14,,,103371,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.011,,,103370,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,20/06/2002 15:30,,54,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,20/06/2002 15:30,,0.65,,,103372,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.026,,,102615,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.06,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,20/06/2002 15:30,<,0.002,0.002,,103373,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW06MA0001,20/06/2002 15:30,,16,,,103387,UG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.054,,,103374,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.048,,,103379,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,20/06/2002 15:30,,1.12,,,103375,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,1.06,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,20/06/2002 15:30,,6.07,,,103376,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.04,,,103377,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.25,,,103378,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,20/06/2002 15:30,<,0.002,0.002,,103716,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.022,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,20/06/2002 15:30,,0.167,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,20/06/2002 15:30,,6.91,,,10301,PH,PH,PH,P
NW06MA0001,20/06/2002 15:30,,7.06,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,20/06/2002 15:30,,0.018,,,15406,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,20/06/2002 15:30,<,0.004,0.004,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.002,,,103717,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.45,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,20/06/2002 15:30,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW06MA0001,20/06/2002 15:30,,0.79,,,103380,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,20/06/2002 15:30,,0.69,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,20/06/2002 15:30,,25.8,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,20/06/2002 15:30,,16.6,,,103382,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,20/06/2002 15:30,,0.7,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
