SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NW10OB0003,12/07/2000 20:19,,98.4,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,12/07/2000 20:19,,0.196,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,<,0.005,0.005,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,12/07/2000 20:19,<,0.0001,0.0001,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW10OB0003,12/07/2000 20:19,,0.0279,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10OB0003,12/07/2000 20:19,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,22.7,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10OB0003,12/07/2000 20:19,,22.5,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,4.3,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10OB0003,12/07/2000 20:19,,0.49,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10OB0003,12/07/2000 20:19,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0002,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW10OB0003,12/07/2000 20:19,<,5,5,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
NW10OB0003,12/07/2000 20:19,,230,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10OB0003,12/07/2000 20:19,,0.0011,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.021,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW10OB0003,12/07/2000 20:19,,0.01,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10OB0003,12/07/2000 20:19,,0.268,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0004,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.001,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,10.2,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10OB0003,12/07/2000 20:19,,10.6,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0077,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0001,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0004,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.044,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW10OB0003,12/07/2000 20:19,,8.3,,,10301,PH,PH,PH,P
NW10OB0003,12/07/2000 20:19,,8.42,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10OB0003,12/07/2000 20:19,,0.01,,,15411,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.01,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10OB0003,12/07/2000 20:19,,0.55,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.5,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW10OB0003,12/07/2000 20:19,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW10OB0003,12/07/2000 20:19,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW10OB0003,12/07/2000 20:19,<,0.0001,0.0001,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.33,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.44,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW10OB0003,12/07/2000 20:19,,189,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10OB0003,12/07/2000 20:19,,0.0511,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,5.8,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10OB0003,12/07/2000 20:19,,7.4,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW10OB0003,12/07/2000 20:19,,0.0004,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10OB0003,12/07/2000 20:19,,0.0005,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW10OB0003,22/09/2000 13:50,,149,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,22/09/2000 13:50,,0.113,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.024,,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,22/09/2000 13:50,<,0.0001,0.0001,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW10OB0003,22/09/2000 13:50,,0.0432,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10OB0003,22/09/2000 13:50,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,37.1,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10OB0003,22/09/2000 13:50,,36,,,100232,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,4.4,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10OB0003,22/09/2000 13:50,,1,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10OB0003,22/09/2000 13:50,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0002,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
NW10OB0003,22/09/2000 13:50,,15,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
NW10OB0003,22/09/2000 13:50,,292,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10OB0003,22/09/2000 13:50,,0.0009,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.043,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW10OB0003,22/09/2000 13:50,,0.06,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10OB0003,22/09/2000 13:50,,0.165,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
NW10OB0003,22/09/2000 13:50,<,0.0002,0.0002,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0023,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,19.9,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10OB0003,22/09/2000 13:50,,19.3,,,100233,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0059,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0001,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0005,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.734,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW10OB0003,22/09/2000 13:50,,8.34,,,10301,PH,PH,PH,P
NW10OB0003,22/09/2000 13:50,,6.87,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10OB0003,22/09/2000 13:50,,0.007,,,15411,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10OB0003,22/09/2000 13:50,<,0.004,0.004,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10OB0003,22/09/2000 13:50,,0.62,,,100235,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.65,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW10OB0003,22/09/2000 13:50,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW10OB0003,22/09/2000 13:50,,0.0001,,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW10OB0003,22/09/2000 13:50,<,0.0001,0.0001,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.59,,,100234,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.63,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW10OB0003,22/09/2000 13:50,,306,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10OB0003,22/09/2000 13:50,,0.132,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,14.3,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10OB0003,22/09/2000 13:50,,5.1,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW10OB0003,22/09/2000 13:50,,0.0003,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10OB0003,22/09/2000 13:50,,0.0009,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
NW10OB0003,21/06/2002 13:10,,89.2,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,21/06/2002 13:10,<,0.005,0.005,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.01,,,103381,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.0001,,,100253,MG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW10OB0003,21/06/2002 13:10,,35.8,,,103367,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.044,,,103368,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.01,,,103713,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10OB0003,21/06/2002 13:10,,6.2,,,103366,UG/L,BORON TOTAL,BORE TOTAL,P
NW10OB0003,21/06/2002 13:10,<,0.005,0.005,,103369,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,21.2,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10OB0003,21/06/2002 13:10,,3.6,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10OB0003,21/06/2002 13:10,,2.44,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW10OB0003,21/06/2002 13:10,,1.11,,,103714,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.095,,,103715,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.67,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.93,,,103371,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.63,,,103370,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW10OB0003,21/06/2002 13:10,,128,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10OB0003,21/06/2002 13:10,,2.04,,,103372,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.011,,,102615,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.02,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.194,,,103373,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW10OB0003,21/06/2002 13:10,,1020,,,103387,UG/L,IRON TOTAL,FER TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.474,,,103374,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.368,,,103379,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10OB0003,21/06/2002 13:10,,2.18,,,103375,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,9.66,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10OB0003,21/06/2002 13:10,,42.4,,,103376,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.04,,,103377,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10OB0003,21/06/2002 13:10,,1.39,,,103378,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.05,,,103716,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.08,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW10OB0003,21/06/2002 13:10,,0.213,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW10OB0003,21/06/2002 13:10,,8.08,,,10301,PH,PH,PH,P
NW10OB0003,21/06/2002 13:10,,7.6,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10OB0003,21/06/2002 13:10,,0.059,,,15406,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.012,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10OB0003,21/06/2002 13:10,<,0.002,0.002,,103717,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.54,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW10OB0003,21/06/2002 13:10,,50,,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW10OB0003,21/06/2002 13:10,,2.14,,,103380,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,<,0.0001,0.0001,,100254,MG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.38,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW10OB0003,21/06/2002 13:10,,173,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10OB0003,21/06/2002 13:10,,58.4,,,103382,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,9,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10OB0003,21/06/2002 13:10,,0.013,,,103383,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,<,0.005,0.005,,103718,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.014,,,103719,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW10OB0003,21/06/2002 13:10,,37.3,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW10OB0003,21/06/2002 13:10,,0.152,,,103384,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,1.07,,,103385,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,0.462,,,103721,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW10OB0003,21/06/2002 13:10,,2.18,,,103386,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW10OB0003,23/08/2002 20:18,,144,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,23/08/2002 20:18,<,0.005,0.005,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,23/08/2002 20:18,,3.1,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10OB0003,23/08/2002 20:18,,273,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10OB0003,23/08/2002 20:18,,0.024,,,102615,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW10OB0003,23/08/2002 20:18,,0.16,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW10OB0003,23/08/2002 20:18,,7.4,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10OB0003,23/08/2002 20:18,,0.066,,,15406,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10OB0003,23/08/2002 20:18,,0.068,,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10OB0003,23/08/2002 20:18,<,3,3,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW10OB0003,23/08/2002 20:18,,0.2,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW10OB0003,17/06/2003 19:45,,44.9,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,17/06/2003 19:45,,601,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.005,,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,17/06/2003 19:45,<,0.001,0.001,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.2,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW10OB0003,17/06/2003 19:45,,20.4,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.044,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.006,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10OB0003,17/06/2003 19:45,,4.8,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NW10OB0003,17/06/2003 19:45,,1.36,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,10.4,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10OB0003,17/06/2003 19:45,,3.6,,,6101,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10OB0003,17/06/2003 19:45,,4.04,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW10OB0003,17/06/2003 19:45,,0.098,,,97509,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.71,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10OB0003,17/06/2003 19:45,,0.77,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.497,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW10OB0003,17/06/2003 19:45,,72,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10OB0003,17/06/2003 19:45,,1.59,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.015,,,102615,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
NW10OB0003,17/06/2003 19:45,,0.07,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10OB0003,17/06/2003 19:45,,0.173,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW10OB0003,17/06/2003 19:45,,864,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.569,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.315,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10OB0003,17/06/2003 19:45,,1,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,4.92,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10OB0003,17/06/2003 19:45,,39.3,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.027,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10OB0003,17/06/2003 19:45,,1.05,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.038,,,97517,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.159,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW10OB0003,17/06/2003 19:45,,0.09,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW10OB0003,17/06/2003 19:45,,7.72,,,10301,PH,PH,PH,P
NW10OB0003,17/06/2003 19:45,,8.2,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10OB0003,17/06/2003 19:45,,0.043,,,15406,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10OB0003,17/06/2003 19:45,<,0.004,0.004,,15104,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10OB0003,17/06/2003 19:45,<,0.001,0.001,,97520,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.45,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW10OB0003,17/06/2003 19:45,,56,,,10406,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
NW10OB0003,17/06/2003 19:45,,1.84,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,<,0.05,0.05,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.004,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.24,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW10OB0003,17/06/2003 19:45,,93.1,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10OB0003,17/06/2003 19:45,,16.4,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,1.74,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10OB0003,17/06/2003 19:45,,0.01,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,<,0.005,0.005,,97524,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW10OB0003,17/06/2003 19:45,<,0.001,0.001,,97530,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW10OB0003,17/06/2003 19:45,,19,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
NW10OB0003,17/06/2003 19:45,,0.053,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,1.24,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,0.513,,,97531,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW10OB0003,17/06/2003 19:45,,1.9,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW10OB0003,10/07/2003 14:05,,78.9,,,10101,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10OB0003,10/07/2003 14:05,,173,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10OB0003,10/07/2003 14:05,<,0.005,0.005,,7563,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10OB0003,10/07/2003 14:05,,0.014,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW10OB0003,10/07/2003 14:05,,0.17,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW10OB0003,10/07/2003 14:05,,28.1,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10OB0003,10/07/2003 14:05,,0.014,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10OB0003,10/07/2003 14:05,,0.002,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10OB0003,10/07/2003 14:05,,4.9,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
