SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL06AD0001,16/01/2002 13:15,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.001,,,100199,MG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0011,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,16/01/2002 13:15,,25,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL06AD0001,16/01/2002 13:15,,702,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,16/01/2002 13:15,,0.001,,,100201,MG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0006,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.032,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.915,,,100202,MG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,16/01/2002 13:15,,1.56,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.003,,,100207,MG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0004,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.023,,,100203,MG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0344,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,16/01/2002 13:15,,2.24,,,100204,MG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,16/01/2002 13:15,,2.25,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.001,,,100205,MG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0006,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,16/01/2002 13:15,<,0.002,0.002,,100206,MG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0005,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.137,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,16/01/2002 13:15,,1.14,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,16/01/2002 13:15,,7.66,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,16/01/2002 13:15,,0.112,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.025,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,16/01/2002 13:15,,4.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,16/01/2002 13:15,,7.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,16/01/2002 13:15,<,0.0001,0.0001,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.0004,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.256,,,100208,MG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.269,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,16/01/2002 13:15,,12.2,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,16/01/2002 13:15,,6.6,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,16/01/2002 13:15,<,0.001,0.001,,100209,MG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,16/01/2002 13:15,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,16/01/2002 13:15,,0.002,,,100210,MG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,16/01/2002 13:15,,0.0021,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,13/02/2002 13:20,<,0.02,0.02,,100195,MG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.037,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.774,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0004,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.116,,,100196,MG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.125,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,13/02/2002 13:20,<,0.5,0.5,,100197,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.066,,,100211,MG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,13/02/2002 13:20,<,0.001,0.001,,100198,MG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0002,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,14.2,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.791,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,13/02/2002 13:20,,0.001,,,100200,MG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL06AD0001,13/02/2002 13:20,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.001,,,100199,MG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0013,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,13/02/2002 13:20,,25,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL06AD0001,13/02/2002 13:20,,657,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,13/02/2002 13:20,,0.001,,,100201,MG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0005,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.05,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,13/02/2002 13:20,,2.27,,,100202,MG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,13/02/2002 13:20,,2.83,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,13/02/2002 13:20,<,0.002,0.002,,100207,MG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0005,,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.021,,,100203,MG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.03,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,2.54,,,100204,MG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,13/02/2002 13:20,,2.64,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.001,,,100205,MG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0005,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,13/02/2002 13:20,<,0.002,0.002,,100206,MG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0003,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.115,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,13/02/2002 13:20,,1.32,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,13/02/2002 13:20,,7.74,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,13/02/2002 13:20,,0.109,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.033,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,13/02/2002 13:20,,5.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,13/02/2002 13:20,,10,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,13/02/2002 13:20,,0.0001,,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.0005,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,13/02/2002 13:20,,0.247,,,100208,MG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.25,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,,16.3,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,13/02/2002 13:20,,4.5,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,13/02/2002 13:20,<,0.001,0.001,,100209,MG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,13/02/2002 13:20,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,13/02/2002 13:20,<,0.002,0.002,,100210,MG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,13/02/2002 13:20,,0.0016,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,06/03/2002 15:10,,306,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,06/03/2002 15:10,<,0.02,0.02,,100195,MG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.021,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.775,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0002,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.106,,,100196,MG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.115,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,06/03/2002 15:10,<,0.5,0.5,,100197,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.065,,,100211,MG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,06/03/2002 15:10,<,0.001,0.001,,100198,MG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0002,,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,69.7,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL06AD0001,06/03/2002 15:10,,14.1,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.509,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,06/03/2002 15:10,,6.76,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.001,,,100200,MG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0005,,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.001,,,100199,MG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0011,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,06/03/2002 15:10,,35,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL06AD0001,06/03/2002 15:10,,646,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,06/03/2002 15:10,,0.001,,,100201,MG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0006,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.055,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.13,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL06AD0001,06/03/2002 15:10,,1.2,,,100202,MG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,06/03/2002 15:10,,1.77,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,06/03/2002 15:10,<,0.002,0.002,,100207,MG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,06/03/2002 15:10,<,0.0002,0.0002,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.021,,,100203,MG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0307,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,24.9,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL06AD0001,06/03/2002 15:10,,1.98,,,100204,MG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.989,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.001,,,100205,MG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0007,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,06/03/2002 15:10,<,0.002,0.002,,100206,MG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0002,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.083,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,06/03/2002 15:10,,1.33,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,06/03/2002 15:10,,7.42,,,10301,PH,PH,PH,P
AL06AD0001,06/03/2002 15:10,,7.61,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,06/03/2002 15:10,,0.063,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.017,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,06/03/2002 15:10,,3.23,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL06AD0001,06/03/2002 15:10,,4.2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,06/03/2002 15:10,,6.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,06/03/2002 15:10,<,0.0001,0.0001,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,0.0005,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,06/03/2002 15:10,,33.4,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL06AD0001,06/03/2002 15:10,,632,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL06AD0001,06/03/2002 15:10,,0.237,,,100208,MG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.24,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,,20.1,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL06AD0001,06/03/2002 15:10,,12.5,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,06/03/2002 15:10,,5.8,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,06/03/2002 15:10,<,0.001,0.001,,100209,MG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,06/03/2002 15:10,<,0.0001,0.0001,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,06/03/2002 15:10,<,0.002,0.002,,100210,MG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,06/03/2002 15:10,,0.0017,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,13/06/2002 8:50,,207,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,13/06/2002 8:50,,0.044,,,100195,MG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.053,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.039,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0008,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.061,,,100196,MG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0642,,,100217,MG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,13/06/2002 8:50,<,0.5,0.5,,100197,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.05,0.05,,100218,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.039,,,100211,MG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.001,0.001,,100198,MG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.0001,0.0001,,100219,MG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,50,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL06AD0001,13/06/2002 8:50,,9.76,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.708,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,13/06/2002 8:50,,5.54,,,17206,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.001,0.001,,100200,MG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.0002,0.0002,,100221,MG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,13/06/2002 8:50,<,0.001,0.001,,100199,MG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0002,,,100220,MG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,13/06/2002 8:50,,25,,,2021,REL UNITS,COLOUR TRUE,COULEUR VRAIE,P
AL06AD0001,13/06/2002 8:50,,443,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,13/06/2002 8:50,<,0.001,0.001,,100201,MG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0006,,,100222,MG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,13/06/2002 8:50,<,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.17,,,9117,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.042,,,100202,MG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.338,,,100223,MG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,13/06/2002 8:50,<,0.002,0.002,,100207,MG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,13/06/2002 8:50,<,0.0002,0.0002,,100228,MG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.014,,,100203,MG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0202,,,100224,MG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,17.5,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL06AD0001,13/06/2002 8:50,,0.012,,,100204,MG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0576,,,100225,MG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.001,,,100205,MG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0007,,,100226,MG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.002,,,100206,MG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0006,,,100227,MG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.096,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,13/06/2002 8:50,,0.584,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,13/06/2002 8:50,,8.25,,,10301,PH,PH,PH,P
AL06AD0001,13/06/2002 8:50,,8.3,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,13/06/2002 8:50,,0.064,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.025,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,13/06/2002 8:50,,3.8,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL06AD0001,13/06/2002 8:50,,3.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,13/06/2002 8:50,,6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,13/06/2002 8:50,<,0.0001,0.0001,,100251,MG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,0.0001,,,100324,MG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,13/06/2002 8:50,,22.4,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL06AD0001,13/06/2002 8:50,,441,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL06AD0001,13/06/2002 8:50,,0.179,,,100208,MG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.176,,,100229,MG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,,18.1,,,16306,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL06AD0001,13/06/2002 8:50,,4.41,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,13/06/2002 8:50,,5.2,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,13/06/2002 8:50,<,0.001,0.001,,100209,MG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0004,,,100230,MG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,13/06/2002 8:50,<,0.002,0.002,,100210,MG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,13/06/2002 8:50,,0.0005,,,100231,MG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,18/09/2002 13:00,,151,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,18/09/2002 13:00,<,0.02,0.02,,100195,MG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,18/09/2002 13:00,,0.089,,,100216,MG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,18/09/2002 13:00,,0.018,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,18/09/2002 13:00,,0.0006,,,100250,MG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,18/09/2002 13:00,,0.047,,,100196,MG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
